AveragePrice,Total Volume,type,region,month
1.02,90301.82,0,47,6
0.96,91554.79,0,47,6
0.99,93820.2,0,47,6
0.87,125934.24,0,47,6
0.87,109604.3,0,47,5
0.89,100552.55,0,47,5
0.85,111993.65,0,47,5
0.84,127403.24,0,47,5
0.86,116347.79,0,47,5
0.95,95660.52,0,47,4
0.82,131734.46,0,47,4
0.96,103998.99,0,47,4
0.92,98398.44,0,47,4
0.81,110616.23,0,47,3
1.02,83457.56,0,47,3
0.93,94531.04,0,47,3
0.91,101869.42,0,47,3
0.95,92596.44,0,47,2
0.82,112075.27,0,47,2
0.95,81626.44,0,47,2
0.74,154732.54,0,47,2
1.0,88040.94,0,47,1
0.97,89537.48,0,47,1
0.98,100754.26,0,47,1
0.88,111604.85,0,47,1
0.9,113049.35,0,47,1
1.02,132034.47,0,48,12
0.97,137885.02,0,48,12
1.11,117572.64,0,48,12
1.1,118176.43,0,48,12
1.16,100424.14,0,48,11
1.29,99930.79,0,48,11
1.34,128094.25,0,48,11
1.25,139697.75,0,48,11
1.01,128966.42,0,48,10
0.95,184407.0,0,48,10
1.29,124201.08,0,48,10
1.3,125599.65,0,48,10
1.16,140030.37,0,48,10
1.06,165887.64,0,48,9
1.17,147517.96,0,48,9
1.05,182676.07,0,48,9
1.16,151456.08,0,48,9
1.15,133188.79,0,48,8
1.03,184060.51,0,48,8
0.91,230729.63,0,48,8
0.85,268010.32,0,48,8
1.03,214273.18,0,48,7
0.94,255732.97,0,48,7
0.88,261737.36,0,48,7
0.74,314847.96,0,48,7
0.76,348135.49,0,48,7
0.97,236899.58,0,48,6
0.95,254402.94,0,48,6
0.92,251349.57,0,48,6
0.83,284148.54,0,48,6
0.8,245482.03,0,48,5
0.81,279392.4,0,48,5
0.75,290603.88,0,48,5
0.85,263363.51,0,48,5
0.79,256180.45,0,48,5
0.8,233320.58,0,48,4
0.91,197200.66,0,48,4
0.87,218755.02,0,48,4
0.94,179484.73,0,48,4
0.97,156454.78,0,48,3
0.88,195882.17,0,48,3
0.89,172598.72,0,48,3
0.96,185570.14,0,48,3
0.98,173282.78,0,48,2
1.0,207338.72,0,48,2
0.98,165070.79,0,48,2
0.87,271355.48,0,48,2
1.01,219443.76,0,48,1
1.1,167619.96,0,48,1
1.15,167689.21,0,48,1
1.01,218460.75,0,48,1
1.0,213437.44,0,48,1
1.46,46036.04,0,49,12
1.42,42029.51,0,49,12
1.5,41911.21,0,49,12
1.64,50831.37,0,49,12
1.55,33757.95,0,49,11
1.61,38598.98,0,49,11
1.62,39271.46,0,49,11
1.59,38868.74,0,49,11
1.56,33699.68,0,49,10
1.38,56428.14,0,49,10
1.36,55053.59,0,49,10
1.23,69593.63,0,49,10
1.43,53796.49,0,49,10
1.54,61352.25,0,49,9
1.46,55922.25,0,49,9
1.35,60993.34,0,49,9
1.53,51792.9,0,49,9
1.38,71711.83,0,49,8
1.44,58497.96,0,49,8
1.35,60212.3,0,49,8
1.53,60523.63,0,49,8
1.6,68311.05,0,49,7
1.5,56952.09,0,49,7
1.31,66907.33,0,49,7
1.29,84386.24,0,49,7
1.37,85205.46,0,49,7
1.43,84340.47,0,49,6
1.35,78211.73,0,49,6
1.29,79669.3,0,49,6
1.31,80015.17,0,49,6
1.36,82173.8,0,49,5
1.27,72636.09,0,49,5
1.23,71440.0,0,49,5
1.23,85623.78,0,49,5
1.31,83407.69,0,49,5
1.22,68819.0,0,49,4
1.21,70543.09,0,49,4
1.28,62892.35,0,49,4
1.03,58862.37,0,49,4
1.29,72427.45,0,49,3
1.24,72560.52,0,49,3
1.18,71223.95,0,49,3
1.36,64866.67,0,49,3
1.27,64336.75,0,49,2
1.34,65393.08,0,49,2
1.28,65765.73,0,49,2
1.28,90935.19,0,49,2
1.2,70174.79,0,49,1
1.32,64280.43,0,49,1
1.37,70134.99,0,49,1
1.36,57676.73,0,49,1
1.34,69200.73,0,49,1
0.93,445441.47,0,50,12
0.93,412891.05,0,50,12
1.22,289765.21,0,50,12
0.96,500795.57,0,50,12
1.45,265590.66,0,50,11
1.47,279595.13,0,50,11
1.38,323761.18,0,50,11
1.46,284328.38,0,50,11
1.52,265332.11,0,50,10
1.53,281815.95,0,50,10
1.26,371149.3,0,50,10
1.45,337370.09,0,50,10
1.45,323324.31,0,50,10
1.37,349975.92,0,50,9
1.14,344938.28,0,50,9
1.16,338518.81,0,50,9
0.95,560691.13,0,50,9
1.14,378817.72,0,50,8
1.14,390053.1,0,50,8
1.14,452075.68,0,50,8
1.21,362836.43,0,50,8
1.25,330277.63,0,50,7
1.22,353863.19,0,50,7
1.17,376274.95,0,50,7
1.15,359346.63,0,50,7
0.93,613097.67,0,50,7
1.16,361181.98,0,50,6
0.98,497270.56,0,50,6
1.23,311068.54,0,50,6
0.97,485002.55,0,50,6
0.96,532427.02,0,50,5
1.18,327249.29,0,50,5
0.86,522134.64,0,50,5
0.92,493628.61,0,50,5
0.75,741724.85,0,50,5
0.86,566117.77,0,50,4
1.06,387923.77,0,50,4
0.85,549365.61,0,50,4
1.04,402546.34,0,50,4
1.08,342762.43,0,50,3
1.1,326332.48,0,50,3
0.86,527217.55,0,50,3
1.08,331997.49,0,50,3
0.82,569349.05,0,50,2
1.05,321995.93,0,50,2
1.0,329879.07,0,50,2
0.56,822548.66,0,50,2
0.98,391266.84,0,50,1
0.81,503528.16,0,50,1
1.05,304269.38,0,50,1
0.85,519360.29,0,50,1
1.07,375548.86,0,50,1
1.0,30287853.7,0,51,12
0.96,29583882.61,0,51,12
0.98,30093540.7,0,51,12
1.0,31621221.9,0,51,12
1.21,22923062.65,0,51,11
1.27,24989702.75,0,51,11
1.36,24075126.49,0,51,11
1.44,22534698.38,0,51,11
1.43,21009730.21,0,51,10
1.34,24753513.95,0,51,10
1.3,27707046.82,0,51,10
1.27,28857581.98,0,51,10
1.23,29615008.49,0,51,10
1.22,30305112.89,0,51,9
1.15,31346091.46,0,51,9
1.08,34126730.95,0,51,9
1.04,37130688.91,0,51,9
1.09,33993931.31,0,51,8
1.1,33592097.72,0,51,8
1.12,34386177.3,0,51,8
1.15,33819909.09,0,51,8
1.23,31201590.22,0,51,7
1.2,32339377.09,0,51,7
1.15,32656123.63,0,51,7
1.1,35567568.43,0,51,7
1.06,39993186.04,0,51,7
1.04,36617023.79,0,51,6
1.02,38489936.14,0,51,6
1.04,35580820.0,0,51,6
0.97,40231259.65,0,51,6
0.94,40019075.24,0,51,5
0.93,36958035.51,0,51,5
0.89,39914996.74,0,51,5
0.82,46324529.7,0,51,5
0.84,42867608.54,0,51,5
0.87,39607695.3,0,51,4
0.9,37467885.19,0,51,4
0.9,36584029.39,0,51,4
0.94,33668450.55,0,51,4
0.94,35930195.92,0,51,3
0.93,36335483.78,0,51,3
0.93,36374516.14,0,51,3
0.95,35064506.04,0,51,3
0.91,36801817.68,0,51,2
0.94,32804733.22,0,51,2
0.88,36476441.86,0,51,2
0.76,52288697.89,0,51,2
0.93,34721249.92,0,51,1
0.95,32787079.21,0,51,1
0.94,34426341.87,0,51,1
0.93,35264336.01,0,51,1
0.86,38142088.04,0,51,1
0.92,5720079.58,0,52,12
0.88,5618429.48,0,52,12
0.84,6648833.68,0,52,12
0.93,5919532.49,0,52,12
1.09,4187550.98,0,52,11
1.1,4944373.81,0,52,11
1.18,4864099.95,0,52,11
1.26,4245702.35,0,52,11
1.26,3852439.62,0,52,10
1.17,4760018.22,0,52,10
1.15,5308225.44,0,52,10
1.13,5374797.25,0,52,10
1.03,6079587.47,0,52,10
1.08,5338132.99,0,52,9
1.04,5474121.64,0,52,9
0.96,6097779.55,0,52,9
0.92,6676702.06,0,52,9
0.96,6114187.88,0,52,8
0.93,6290164.89,0,52,8
1.0,6127060.42,0,52,8
0.95,6596769.24,0,52,8
1.1,5463799.79,0,52,7
1.08,5556043.02,0,52,7
1.02,5787378.41,0,52,7
1.01,6487362.71,0,52,7
0.97,6817643.13,0,52,7
0.87,6862241.03,0,52,6
0.86,6964845.92,0,52,6
0.92,6216040.13,0,52,6
0.82,7637424.02,0,52,6
0.79,7568132.39,0,52,5
0.83,6642111.52,0,52,5
0.77,7486622.03,0,52,5
0.75,8706859.44,0,52,5
0.79,7158300.84,0,52,5
0.78,6746174.8,0,52,4
0.77,7592473.98,0,52,4
0.79,7275842.54,0,52,4
0.79,6645738.99,0,52,4
0.78,7081399.02,0,52,3
0.78,6938294.62,0,52,3
0.81,6725483.24,0,52,3
0.8,6903293.0,0,52,3
0.78,7193896.75,0,52,2
0.77,7047624.39,0,52,2
0.78,6774726.47,0,52,2
0.69,9718438.84,0,52,2
0.85,6331953.73,0,52,1
0.78,6118107.22,0,52,1
0.81,7221572.36,0,52,1
0.77,7438252.93,0,52,1
0.73,7707711.9,0,52,1
0.73,867992.74,0,53,12
0.76,790789.79,0,53,12
0.79,776453.82,0,53,12
0.85,699171.51,0,53,12
0.8,674184.53,0,53,11
0.99,670051.41,0,53,11
0.96,690820.58,0,53,11
0.99,643630.66,0,53,11
1.11,474480.97,0,53,10
1.0,620389.4,0,53,10
0.87,902725.42,0,53,10
1.05,732830.17,0,53,10
1.14,605034.4,0,53,10
1.07,598623.24,0,53,9
0.95,749931.49,0,53,9
0.73,1012039.31,0,53,9
0.88,863039.15,0,53,9
0.93,789223.6,0,53,8
0.92,808012.61,0,53,8
0.93,798986.84,0,53,8
0.95,816529.48,0,53,8
1.06,708243.4,0,53,7
1.03,797993.91,0,53,7
0.95,802834.4,0,53,7
0.87,979053.68,0,53,7
0.86,1026317.8,0,53,7
0.8,1028845.61,0,53,6
0.79,1048148.17,0,53,6
0.82,916958.75,0,53,6
0.75,1030392.53,0,53,6
0.77,985833.89,0,53,5
0.8,857842.32,0,53,5
0.7,901217.17,0,53,5
0.74,1052940.48,0,53,5
0.73,926205.77,0,53,5
0.77,859293.22,0,53,4
0.73,944337.62,0,53,4
0.77,897755.55,0,53,4
0.73,776232.98,0,53,4
0.71,936600.58,0,53,3
0.7,932377.12,0,53,3
0.72,886197.95,0,53,3
0.77,814614.77,0,53,3
0.73,824072.51,0,53,2
0.7,840912.75,0,53,2
0.7,963046.73,0,53,2
0.68,1198679.87,0,53,2
0.79,788831.92,0,53,1
1.12,296402.96,0,53,1
0.83,712937.27,0,53,1
0.74,781036.73,0,53,1
0.76,761760.52,0,53,1
1.47,113514.42,0,0,12
1.45,77039.09,0,0,12
1.43,70677.56,0,0,12
1.29,92325.53,0,0,12
1.39,139970.0,0,0,12
1.5,62977.0,0,0,11
1.65,97273.0,0,0,11
1.26,113586.0,0,0,11
1.62,71076.94,0,0,11
1.67,69432.23,0,0,10
1.56,69704.09,0,0,10
1.65,73574.89,0,0,10
1.78,55368.61,0,0,10
1.69,71205.11,0,0,10
1.64,68539.64,0,0,9
1.41,80109.29,0,0,9
1.78,99645.88,0,0,9
1.76,74297.64,0,0,9
1.61,75471.56,0,0,8
1.61,74620.33,0,0,8
1.52,133070.41,0,0,8
1.53,92938.17,0,0,8
1.61,83599.96,0,0,7
1.49,84416.61,0,0,7
1.39,102461.61,0,0,7
1.52,101331.41,0,0,7
1.56,98282.07,0,0,7
1.53,89303.04,0,0,6
1.58,97079.34,0,0,6
1.65,91949.26,0,0,6
1.7,84842.97,0,0,6
1.8,121869.11,0,0,5
1.38,100256.85,0,0,5
1.77,96750.67,0,0,5
1.47,127193.26,0,0,5
1.13,124926.39,0,0,4
1.34,89327.1,0,0,4
1.62,90487.05,0,0,4
1.54,105436.11,0,0,4
1.62,92621.11,0,0,4
1.16,122951.65,0,0,3
1.6,92774.61,0,0,3
1.54,95713.29,0,0,3
1.18,107354.25,0,0,3
1.4,88371.09,0,0,2
1.67,95475.07,0,0,2
1.42,97215.94,0,0,2
1.49,183549.08,0,0,2
1.31,95424.59,0,0,1
1.59,128679.24,0,0,1
1.55,88526.26,0,0,1
1.55,91728.18,0,0,1
1.47,129948.23,0,0,1
0.95,649352.59,0,1,12
1.11,444781.87,0,1,12
1.0,484326.63,0,1,12
0.99,543619.28,0,1,12
1.07,504933.0,0,1,12
1.12,412213.0,0,1,11
1.13,453755.0,0,1,11
1.11,518209.0,0,1,11
1.08,567572.7,0,1,11
1.28,493921.1,0,1,10
1.49,406008.95,0,1,10
1.64,406111.3,0,1,10
1.6,411520.44,0,1,10
1.55,421235.13,0,1,10
1.5,403780.43,0,1,9
1.59,392935.2,0,1,9
1.54,466988.83,0,1,9
1.53,433455.08,0,1,9
1.49,458036.12,0,1,8
1.43,475921.53,0,1,8
1.37,534058.7,0,1,8
1.36,518140.33,0,1,8
1.34,472013.29,0,1,7
1.24,518682.51,0,1,7
1.2,582068.66,0,1,7
1.19,507337.7,0,1,7
1.16,528297.88,0,1,7
1.12,501274.14,0,1,6
1.2,492836.43,0,1,6
1.13,572838.59,0,1,6
1.08,710038.58,0,1,6
1.23,523993.71,0,1,5
1.2,526840.14,0,1,5
1.18,568923.79,0,1,5
1.1,726726.65,0,1,5
1.17,595539.82,0,1,4
1.21,530030.64,0,1,4
1.15,543227.58,0,1,4
1.23,465350.2,0,1,4
1.26,481933.74,0,1,4
1.32,443514.95,0,1,3
1.25,460990.81,0,1,3
1.21,469277.94,0,1,3
1.08,511362.62,0,1,3
0.85,631507.77,0,1,2
0.86,563018.6,0,1,2
0.79,666871.06,0,1,2
0.83,888094.87,0,1,2
0.95,627695.79,0,1,1
0.84,755472.09,0,1,1
0.99,557377.82,0,1,1
0.98,601546.19,0,1,1
0.93,547565.88,0,1,1
1.15,849487.62,0,2,12
1.41,624268.68,0,2,12
1.44,628735.17,0,2,12
1.13,940850.93,0,2,12
1.43,658939.0,0,2,12
1.43,629719.0,0,2,11
1.45,644740.0,0,2,11
1.49,658693.0,0,2,11
1.41,736468.07,0,2,11
1.55,682236.82,0,2,10
1.6,672066.53,0,2,10
1.66,667770.44,0,2,10
1.71,598836.97,0,2,10
1.59,705451.5,0,2,10
1.59,676498.82,0,2,9
1.58,664501.74,0,2,9
1.57,660103.83,0,2,9
1.62,671504.54,0,2,9
1.66,653598.86,0,2,8
1.57,691636.14,0,2,8
1.48,697320.96,0,2,8
1.47,695848.77,0,2,8
1.47,655426.21,0,2,7
1.48,692872.87,0,2,7
1.48,670476.49,0,2,7
1.64,701869.5,0,2,7
1.6,672614.37,0,2,7
1.65,693972.27,0,2,6
1.67,713471.14,0,2,6
1.65,744158.66,0,2,6
1.8,757909.72,0,2,6
1.75,779183.52,0,2,5
1.67,750139.67,0,2,5
1.59,731952.61,0,2,5
1.37,1097981.24,0,2,5
1.69,761924.71,0,2,4
1.67,749186.76,0,2,4
1.7,717940.19,0,2,4
1.64,738255.19,0,2,4
1.5,800801.84,0,2,4
1.6,739376.32,0,2,3
1.58,738956.53,0,2,3
1.6,763783.58,0,2,3
1.33,880326.29,0,2,3
1.48,814376.97,0,2,2
1.38,721257.38,0,2,2
1.24,925574.66,0,2,2
1.09,1170444.52,0,2,2
1.46,781538.81,0,2,1
1.42,826941.93,0,2,1
1.48,749510.72,0,2,1
1.14,1029279.83,0,2,1
1.47,631760.81,0,2,1
1.13,79646.97,0,3,12
1.18,71004.42,0,3,12
1.29,65090.38,0,3,12
1.08,85496.29,0,3,12
1.14,86646.0,0,3,12
1.44,54681.0,0,3,11
1.42,60602.0,0,3,11
1.23,81827.0,0,3,11
1.21,81104.74,0,3,11
1.44,68520.83,0,3,10
1.43,83842.86,0,3,10
1.83,58062.2,0,3,10
1.89,56087.36,0,3,10
1.8,58602.78,0,3,10
1.78,56671.53,0,3,9
1.73,65336.49,0,3,9
1.76,66479.27,0,3,9
1.68,64354.65,0,3,9
1.3,93803.53,0,3,8
1.37,88030.54,0,3,8
1.51,70716.83,0,3,8
1.54,73710.09,0,3,8
1.54,72020.82,0,3,7
1.51,70783.8,0,3,7
1.49,72245.09,0,3,7
0.98,125786.14,0,3,7
1.17,97408.49,0,3,7
1.2,95071.28,0,3,6
1.21,92906.33,0,3,6
1.21,92547.42,0,3,6
1.19,98460.27,0,3,6
1.21,100415.9,0,3,5
1.29,86532.91,0,3,5
1.2,94466.25,0,3,5
1.09,121483.27,0,3,5
1.03,109119.0,0,3,4
1.14,93656.08,0,3,4
1.15,99410.94,0,3,4
1.21,95508.38,0,3,4
1.2,94905.4,0,3,4
1.16,95292.56,0,3,3
1.15,86727.42,0,3,3
0.98,112776.1,0,3,3
1.11,93814.08,0,3,3
0.91,105023.56,0,3,2
0.94,107721.63,0,3,2
0.98,97785.46,0,3,2
0.9,136090.67,0,3,2
0.93,105132.82,0,3,1
1.01,88317.73,0,3,1
1.0,94156.43,0,3,1
1.02,103788.25,0,3,1
0.92,104510.11,0,3,1
1.4,419696.59,0,4,12
1.45,414147.94,0,4,12
1.28,516770.62,0,4,12
1.14,687251.82,0,4,12
1.4,488588.0,0,4,12
1.39,423778.0,0,4,11
1.36,476236.0,0,4,11
1.23,639092.0,0,4,11
1.49,440972.34,0,4,11
1.49,465106.32,0,4,10
1.48,435243.72,0,4,10
1.59,418233.95,0,4,10
1.61,451608.73,0,4,10
1.62,482271.83,0,4,10
1.62,498019.71,0,4,9
1.58,462796.84,0,4,9
1.63,524513.26,0,4,9
1.81,457862.0,0,4,9
1.79,455915.26,0,4,8
1.77,474982.44,0,4,8
1.52,624419.06,0,4,8
1.55,604758.68,0,4,8
1.48,568255.53,0,4,7
1.37,686734.63,0,4,7
1.56,594015.93,0,4,7
1.69,560021.69,0,4,7
1.67,545128.14,0,4,7
1.68,545889.03,0,4,6
1.66,581303.33,0,4,6
1.72,583709.06,0,4,6
1.73,590580.03,0,4,6
1.73,602637.88,0,4,5
1.69,572421.46,0,4,5
1.62,610348.46,0,4,5
1.49,676849.88,0,4,5
1.61,603284.31,0,4,4
1.63,520793.48,0,4,4
1.61,592049.78,0,4,4
1.53,629799.49,0,4,4
1.56,571902.2,0,4,4
1.51,550948.58,0,4,3
1.54,540540.5,0,4,3
1.55,495117.57,0,4,3
1.3,620307.93,0,4,3
1.24,599178.18,0,4,2
1.31,521125.33,0,4,2
1.12,791126.41,0,4,2
1.19,772110.18,0,4,2
1.32,604106.12,0,4,1
1.26,663735.14,0,4,1
1.3,577976.65,0,4,1
1.09,730358.49,0,4,1
1.29,458830.49,0,4,1
1.27,115508.29,0,5,12
1.28,127375.45,0,5,12
1.26,108352.42,0,5,12
1.25,127279.28,0,5,12
1.13,153282.0,0,5,12
1.23,102658.0,0,5,11
1.3,112445.0,0,5,11
1.37,118434.0,0,5,11
1.37,115630.87,0,5,11
1.36,121815.11,0,5,10
1.5,90910.72,0,5,10
1.5,86880.78,0,5,10
1.49,102625.05,0,5,10
1.53,96291.55,0,5,10
1.42,121501.78,0,5,9
1.37,140652.67,0,5,9
1.46,142196.93,0,5,9
1.56,135280.49,0,5,9
1.33,147839.98,0,5,8
1.34,142109.31,0,5,8
1.32,144618.71,0,5,8
1.32,155635.24,0,5,8
1.32,146069.4,0,5,7
1.34,148098.37,0,5,7
1.35,144761.54,0,5,7
1.31,166851.73,0,5,7
1.34,144309.09,0,5,7
1.46,115902.44,0,5,6
1.5,129734.97,0,5,6
1.62,114081.68,0,5,6
1.6,145203.51,0,5,6
1.64,160484.02,0,5,5
1.71,139635.02,0,5,5
1.55,152142.57,0,5,5
1.71,174746.25,0,5,5
1.54,178864.17,0,5,4
1.55,147244.2,0,5,4
1.54,166089.23,0,5,4
1.56,172946.22,0,5,4
1.54,167364.95,0,5,4
1.53,156787.69,0,5,3
1.54,151459.46,0,5,3
1.48,165974.96,0,5,3
1.68,140468.86,0,5,3
1.69,122294.43,0,5,2
1.68,109808.8,0,5,2
1.56,135286.7,0,5,2
1.4,188582.23,0,5,2
1.37,163136.7,0,5,1
1.34,160924.52,0,5,1
1.29,168230.55,0,5,1
1.37,158267.23,0,5,1
1.43,105349.04,0,5,1
0.93,7132711.23,0,6,12
1.13,5346535.57,0,6,12
0.98,6205211.05,0,6,12
1.06,5715712.21,0,6,12
1.09,5544556.0,0,6,12
1.3,4392810.0,0,6,11
1.26,4782021.0,0,6,11
1.15,5637795.0,0,6,11
1.15,5663438.53,0,6,11
1.2,5714676.89,0,6,10
1.53,4420877.4,0,6,10
1.68,4066640.98,0,6,10
1.74,4151444.41,0,6,10
1.77,3870633.16,0,6,10
1.74,3937000.67,0,6,9
1.72,4167531.38,0,6,9
1.71,4380657.13,0,6,9
1.65,4648718.22,0,6,9
1.78,4360013.67,0,6,8
1.64,4524974.68,0,6,8
1.26,5862368.39,0,6,8
1.36,5655955.05,0,6,8
1.38,5571000.96,0,6,7
1.46,5188483.1,0,6,7
1.49,5405190.35,0,6,7
1.28,6499668.48,0,6,7
1.28,6607292.61,0,6,7
1.15,6999255.87,0,6,6
1.2,6599048.85,0,6,6
1.22,6177216.24,0,6,6
1.2,6507093.57,0,6,6
1.32,6160751.92,0,6,5
1.35,5599003.03,0,6,5
1.17,6370622.3,0,6,5
1.08,7872203.23,0,6,5
1.25,5889669.2,0,6,4
1.26,5637299.78,0,6,4
1.34,5442086.44,0,6,4
1.13,6249182.98,0,6,4
1.22,5719811.06,0,6,4
1.33,5073070.91,0,6,3
1.31,5328958.01,0,6,3
1.31,5208101.86,0,6,3
1.15,5634150.07,0,6,3
0.95,6342089.92,0,6,2
0.95,6194368.66,0,6,2
0.79,6862176.64,0,6,2
0.67,11213596.29,0,6,2
0.76,8055482.07,0,6,1
0.76,8153340.48,0,6,1
0.93,6656554.36,0,6,1
1.0,6653048.21,0,6,1
0.89,7175276.66,0,6,1
0.93,346356.5,0,7,12
1.33,182537.83,0,7,12
1.26,189529.04,0,7,12
1.02,277528.93,0,7,12
1.26,220837.0,0,7,12
1.4,170412.0,0,7,11
1.4,179011.0,0,7,11
1.44,190445.0,0,7,11
1.47,187381.18,0,7,11
1.49,183224.98,0,7,10
1.64,168237.31,0,7,10
1.7,175323.3,0,7,10
1.77,178991.71,0,7,10
1.76,180280.25,0,7,10
1.72,186923.93,0,7,9
1.61,192447.11,0,7,9
1.69,187822.6,0,7,9
1.65,200900.91,0,7,9
1.58,208438.23,0,7,8
1.52,212479.12,0,7,8
1.47,209771.02,0,7,8
1.43,206493.73,0,7,8
1.4,212607.67,0,7,7
1.39,215463.51,0,7,7
1.38,209534.16,0,7,7
1.32,222027.09,0,7,7
1.36,224816.41,0,7,7
1.33,211639.6,0,7,6
1.43,201837.88,0,7,6
1.38,224288.57,0,7,6
1.49,226422.86,0,7,6
1.5,237363.56,0,7,5
1.5,227842.05,0,7,5
1.41,224626.96,0,7,5
1.36,303551.54,0,7,5
1.53,235698.79,0,7,4
1.5,220970.07,0,7,4
1.56,203220.34,0,7,4
1.54,201298.91,0,7,4
1.48,231427.69,0,7,4
1.48,225271.53,0,7,3
1.47,206732.76,0,7,3
1.55,207026.03,0,7,3
1.41,202553.07,0,7,3
1.26,241552.96,0,7,2
1.33,198557.9,0,7,2
1.25,206762.31,0,7,2
0.95,359702.04,0,7,2
1.33,213609.12,0,7,1
1.18,247754.7,0,7,1
1.37,196897.85,0,7,1
1.28,219338.92,0,7,1
1.21,217051.5,0,7,1
0.93,1182647.5,0,8,12
1.36,707646.11,0,8,12
1.49,620053.78,0,8,12
1.13,1021445.27,0,8,12
1.56,654739.0,0,8,12
1.7,506394.0,0,8,11
1.71,555872.0,0,8,11
1.78,541010.0,0,8,11
1.77,538967.37,0,8,11
1.94,551605.92,0,8,10
2.06,519814.03,0,8,10
2.11,546055.57,0,8,10
2.22,516320.59,0,8,10
2.14,537708.81,0,8,10
2.07,551895.8,0,8,9
2.15,553215.27,0,8,9
2.02,590590.1,0,8,9
2.0,614460.2,0,8,9
1.93,624618.47,0,8,8
1.88,674811.14,0,8,8
1.89,640354.46,0,8,8
1.72,692140.55,0,8,8
1.62,735265.55,0,8,7
1.59,752799.06,0,8,7
1.54,801887.84,0,8,7
1.54,880107.48,0,8,7
1.45,943746.5,0,8,7
1.44,868770.67,0,8,6
1.53,862382.95,0,8,6
1.6,807370.03,0,8,6
1.64,776194.77,0,8,6
1.63,781085.77,0,8,5
1.64,764241.14,0,8,5
1.6,792532.64,0,8,5
1.51,976084.98,0,8,5
1.62,787324.19,0,8,4
1.63,719367.5,0,8,4
1.65,742675.28,0,8,4
1.65,699592.47,0,8,4
1.65,676300.83,0,8,4
1.64,656875.03,0,8,3
1.64,678898.01,0,8,3
1.66,665364.72,0,8,3
1.62,680803.2,0,8,3
1.61,674827.05,0,8,2
1.27,728402.35,0,8,2
1.05,874349.55,0,8,2
0.7,1621253.97,0,8,2
1.1,830499.38,0,8,1
1.21,845065.66,0,8,1
1.23,776820.81,0,8,1
1.16,822522.24,0,8,1
1.15,803348.87,0,8,1
0.86,278128.16,0,9,12
1.36,159238.4,0,9,12
1.3,169219.79,0,9,12
1.16,234296.59,0,9,12
1.05,302992.0,0,9,12
1.23,165103.0,0,9,11
1.01,247158.0,0,9,11
0.9,324830.0,0,9,11
1.01,320427.23,0,9,11
1.42,233003.46,0,9,10
1.75,181203.19,0,9,10
1.81,182274.57,0,9,10
1.9,170365.8,0,9,10
1.86,183683.68,0,9,10
1.79,182714.75,0,9,9
1.79,184434.69,0,9,9
1.75,210180.81,0,9,9
1.72,212627.84,0,9,9
1.31,253876.89,0,9,8
1.15,307618.14,0,9,8
1.34,261153.8,0,9,8
1.46,236484.9,0,9,8
1.48,213593.1,0,9,7
1.47,215667.84,0,9,7
1.5,218147.06,0,9,7
1.09,255253.55,0,9,7
0.79,336087.28,0,9,7
0.8,337211.8,0,9,6
1.09,281486.15,0,9,6
0.87,365008.71,0,9,6
1.0,337444.34,0,9,6
0.96,303442.79,0,9,5
1.0,260725.3,0,9,5
0.76,313988.97,0,9,5
0.6,538518.77,0,9,5
1.1,242716.93,0,9,4
1.13,205401.48,0,9,4
1.06,261398.15,0,9,4
1.17,215849.78,0,9,4
1.01,290569.6,0,9,4
1.16,221214.93,0,9,3
0.95,263837.93,0,9,3
0.9,284997.7,0,9,3
0.78,272988.49,0,9,3
0.78,282344.52,0,9,2
0.7,303146.46,0,9,2
0.65,320492.68,0,9,2
0.65,411450.85,0,9,2
0.71,325944.73,0,9,1
0.69,380429.31,0,9,1
0.76,346523.78,0,9,1
0.82,285027.21,0,9,1
0.64,329279.29,0,9,1
0.8,221203.78,0,10,12
1.06,140322.03,0,10,12
1.03,162900.37,0,10,12
1.1,149626.6,0,10,12
0.99,194796.0,0,10,12
1.04,126378.0,0,10,11
0.97,169553.0,0,10,11
0.97,196433.0,0,10,11
0.96,222749.35,0,10,11
1.22,165260.84,0,10,10
1.55,111491.11,0,10,10
1.71,109664.86,0,10,10
1.83,103123.48,0,10,10
1.72,118344.44,0,10,10
1.69,120872.81,0,10,9
1.7,120600.86,0,10,9
1.68,135633.34,0,10,9
1.62,127613.24,0,10,9
1.26,176231.47,0,10,8
1.23,211279.9,0,10,8
1.52,151390.04,0,10,8
1.21,194759.03,0,10,8
1.22,170792.43,0,10,7
1.39,137783.13,0,10,7
1.36,150749.34,0,10,7
0.95,240071.43,0,10,7
0.85,276442.3,0,10,7
0.86,243935.99,0,10,6
0.81,304247.54,0,10,6
0.98,181254.11,0,10,6
1.1,196391.15,0,10,6
1.24,182566.46,0,10,5
1.16,180283.53,0,10,5
0.99,210349.0,0,10,5
0.93,276421.87,0,10,5
1.18,199643.4,0,10,4
1.26,166919.21,0,10,4
0.99,242720.67,0,10,4
1.07,225843.95,0,10,4
1.23,174975.95,0,10,4
1.26,153513.23,0,10,3
1.3,136371.39,0,10,3
1.29,140126.45,0,10,3
1.14,166169.72,0,10,3
1.04,186429.24,0,10,2
1.07,159054.67,0,10,2
0.78,226525.29,0,10,2
0.69,323030.81,0,10,2
1.06,163084.68,0,10,1
0.91,197072.56,0,10,1
0.97,200226.42,0,10,1
0.86,226219.71,0,10,1
